Day ahead hourly load ,,,
MW ,,,
ENTSO-E ,,,
country,date,hour,Value
Croatia,13/04/2024,10,1743
Croatia,13/04/2024,11,1729
Croatia,13/04/2024,12,1717
Croatia,13/04/2024,13,1748
Croatia,13/04/2024,14,1675
Croatia,13/04/2024,15,1609
Croatia,13/04/2024,16,1561.5
Croatia,13/04/2024,17,1801
Croatia,13/04/2024,18,1845.5
Croatia,13/04/2024,19,2035
Croatia,13/04/2024,20,2181
Croatia,13/04/2024,21,2033
Croatia,13/04/2024,22,1956.25
Croatia,13/04/2024,23,1799
Croatia,14/04/2024,0,1477
Croatia,14/04/2024,1,1413
Croatia,14/04/2024,2,1362
Croatia,14/04/2024,3,1331
Croatia,14/04/2024,4,1322
Croatia,14/04/2024,5,1347
Croatia,14/04/2024,6,1389
Croatia,14/04/2024,7,1416
Croatia,14/04/2024,8,1510
Croatia,14/04/2024,9,1582.5
Croatia,14/04/2024,10,1617
Croatia,14/04/2024,11,1735
Croatia,14/04/2024,12,1647
Croatia,14/04/2024,13,1559
Croatia,14/04/2024,14,1473
Croatia,14/04/2024,15,1387
Croatia,14/04/2024,16,1381.5
Croatia,14/04/2024,17,1544
Croatia,14/04/2024,18,1601
Croatia,14/04/2024,19,1693
Croatia,14/04/2024,20,1903
Croatia,14/04/2024,21,1814
Croatia,14/04/2024,22,1760
Croatia,14/04/2024,23,1591
Croatia,15/04/2024,0,1497
Croatia,15/04/2024,1,1440.5
Croatia,15/04/2024,2,1413
Croatia,15/04/2024,3,1405
Croatia,15/04/2024,4,1405
Croatia,15/04/2024,5,1446
Croatia,15/04/2024,6,1922
Croatia,15/04/2024,7,2236
Croatia,15/04/2024,8,2195
Croatia,15/04/2024,9,2183
Croatia,15/04/2024,10,1962.5
Croatia,15/04/2024,11,2004
Croatia,15/04/2024,12,2012.5
Croatia,15/04/2024,13,1887
Croatia,15/04/2024,14,1775
Croatia,15/04/2024,15,1665
Croatia,15/04/2024,16,1851.5
Croatia,15/04/2024,17,1881.5
Croatia,15/04/2024,18,2150.5
Croatia,15/04/2024,19,2322
Croatia,15/04/2024,20,2451
Croatia,15/04/2024,21,2297.5
Croatia,15/04/2024,22,2187
Croatia,15/04/2024,23,1932
Croatia,16/04/2024,0,1689
Croatia,16/04/2024,1,1532
Croatia,16/04/2024,2,1500
Croatia,16/04/2024,3,1483
Croatia,16/04/2024,4,1511
Croatia,16/04/2024,5,1616
Croatia,16/04/2024,6,1885
Croatia,16/04/2024,7,2168
Croatia,16/04/2024,8,2236
Croatia,16/04/2024,9,2365
Croatia,16/04/2024,10,2272
Croatia,16/04/2024,11,2319
Croatia,16/04/2024,12,2332
Croatia,16/04/2024,13,2294
Croatia,16/04/2024,14,2251
Croatia,16/04/2024,15,2199
Croatia,16/04/2024,16,2166
Croatia,16/04/2024,17,2187
Croatia,16/04/2024,18,2324
Croatia,16/04/2024,19,2440
Croatia,16/04/2024,20,2524
Croatia,16/04/2024,21,2488
Croatia,16/04/2024,22,2352
Croatia,16/04/2024,23,2160
Croatia,17/04/2024,0,1787
Croatia,17/04/2024,1,1657
Croatia,17/04/2024,2,1595
Croatia,17/04/2024,3,1579
Croatia,17/04/2024,4,1534
Croatia,17/04/2024,5,1655
Croatia,17/04/2024,6,1758
Croatia,17/04/2024,7,1860
Croatia,17/04/2024,8,1973
Croatia,17/04/2024,9,2099.5
Croatia,17/04/2024,10,2076
Croatia,17/04/2024,11,2001
Croatia,17/04/2024,12,1983
Croatia,17/04/2024,13,1897
Croatia,17/04/2024,14,1834
Croatia,17/04/2024,15,1871
Croatia,17/04/2024,16,1869
Croatia,17/04/2024,17,1897
Croatia,17/04/2024,18,2060
Croatia,17/04/2024,19,2191
Croatia,17/04/2024,20,2323
Croatia,17/04/2024,21,2222
Croatia,17/04/2024,22,2119.5
Croatia,17/04/2024,23,1879
Croatia,18/04/2024,0,1679
Croatia,18/04/2024,1,1547
Croatia,18/04/2024,2,1482
Croatia,18/04/2024,3,1469
Croatia,18/04/2024,4,1477
Croatia,18/04/2024,5,1648
Croatia,18/04/2024,6,1915.25
Croatia,18/04/2024,7,2187
Croatia,18/04/2024,8,2312.5
Croatia,18/04/2024,9,2216.5
Croatia,18/04/2024,10,2164
Croatia,18/04/2024,11,2142
Croatia,18/04/2024,12,2061
Croatia,18/04/2024,13,2033
Croatia,18/04/2024,14,1986
Croatia,18/04/2024,15,1968
Croatia,18/04/2024,16,1977
Croatia,18/04/2024,17,2155
Croatia,18/04/2024,18,2220.5
Croatia,18/04/2024,19,2409
Croatia,18/04/2024,20,2549
Croatia,18/04/2024,21,2433
Croatia,18/04/2024,22,2273.5
Croatia,18/04/2024,23,2036
Croatia,19/04/2024,0,1810
Croatia,19/04/2024,1,1700
Croatia,19/04/2024,2,1623.5
Croatia,19/04/2024,3,1586
Croatia,19/04/2024,4,1610.5
Croatia,19/04/2024,5,1749
Croatia,19/04/2024,6,2048
Croatia,19/04/2024,7,2267
Croatia,19/04/2024,8,2259
Croatia,19/04/2024,9,2173
Croatia,19/04/2024,10,2115.5
Croatia,19/04/2024,11,2114
Croatia,19/04/2024,12,2162
Croatia,19/04/2024,13,2155
Croatia,19/04/2024,14,2113
Croatia,19/04/2024,15,2080.5
Croatia,19/04/2024,16,2093
Croatia,19/04/2024,17,2136
Croatia,19/04/2024,18,2186.5
Croatia,19/04/2024,19,2338
Croatia,19/04/2024,20,2444
Croatia,19/04/2024,21,2361
Croatia,19/04/2024,22,2192
Croatia,19/04/2024,23,1943
Croatia,20/04/2024,0,1792
Croatia,20/04/2024,1,1670
Croatia,20/04/2024,2,1597
Croatia,20/04/2024,3,1548
Croatia,20/04/2024,4,1574
Croatia,20/04/2024,5,1629
Croatia,20/04/2024,6,1877
Croatia,20/04/2024,7,1998
Croatia,20/04/2024,8,2066
Croatia,20/04/2024,9,2073
Croatia,20/04/2024,10,2068.5
Croatia,20/04/2024,11,2062
Croatia,20/04/2024,12,2038
Croatia,20/04/2024,13,1894
Croatia,20/04/2024,14,1852
Croatia,20/04/2024,15,1922
Croatia,20/04/2024,16,1892.5
Croatia,20/04/2024,17,1965
Croatia,20/04/2024,18,2180
Croatia,20/04/2024,19,2247
Croatia,20/04/2024,20,2460
Croatia,20/04/2024,21,2245
Croatia,20/04/2024,22,2202
Croatia,20/04/2024,23,1981
Croatia,21/04/2024,0,1768
Croatia,21/04/2024,1,1649
Croatia,21/04/2024,2,1559
Croatia,21/04/2024,3,1503
Croatia,21/04/2024,4,1509
Croatia,21/04/2024,5,1549
Croatia,21/04/2024,6,1623
Croatia,21/04/2024,7,1817
Croatia,21/04/2024,8,1869
Croatia,21/04/2024,9,1939
Croatia,21/04/2024,10,2097.5
Croatia,21/04/2024,11,2096
Croatia,21/04/2024,12,2105
Croatia,21/04/2024,13,1990
Croatia,21/04/2024,14,1872
Croatia,21/04/2024,15,1832
Croatia,21/04/2024,16,1671.5
Croatia,21/04/2024,17,1859
Croatia,21/04/2024,18,1976
Croatia,21/04/2024,19,2129.5
Croatia,21/04/2024,20,2300
Croatia,21/04/2024,21,2251
Croatia,21/04/2024,22,2147
Croatia,21/04/2024,23,1911.5
Croatia,22/04/2024,0,1788
Croatia,22/04/2024,1,1535
Croatia,22/04/2024,2,1464
Croatia,22/04/2024,3,1540
Croatia,22/04/2024,4,1576
Croatia,22/04/2024,5,1772
Croatia,22/04/2024,6,2113
Croatia,22/04/2024,7,2355
Croatia,22/04/2024,8,2368
Croatia,22/04/2024,9,2281
Croatia,22/04/2024,10,2274
Croatia,22/04/2024,11,2169.5
Croatia,22/04/2024,12,2134
Croatia,22/04/2024,13,2155
Croatia,22/04/2024,14,2137
Croatia,22/04/2024,15,2080.5
Croatia,22/04/2024,16,2103
Croatia,22/04/2024,17,2159
Croatia,22/04/2024,18,2295.5
Croatia,22/04/2024,19,2680
Croatia,22/04/2024,20,2750
Croatia,22/04/2024,21,2506
Croatia,22/04/2024,22,2375.5
Croatia,22/04/2024,23,2128.25
Croatia,23/04/2024,0,1813
Croatia,23/04/2024,1,1655.5
Croatia,23/04/2024,2,1582
Croatia,23/04/2024,3,1597
Croatia,23/04/2024,4,1567
Croatia,23/04/2024,5,1731.5
Croatia,23/04/2024,6,1979
Croatia,23/04/2024,7,2339
Croatia,23/04/2024,8,2245
Croatia,23/04/2024,9,2182
Croatia,23/04/2024,10,2123
Croatia,23/04/2024,11,2064
Croatia,23/04/2024,12,2086
Croatia,23/04/2024,13,2075
Croatia,23/04/2024,14,2053
Croatia,23/04/2024,15,2048
Croatia,23/04/2024,16,2152
Croatia,23/04/2024,17,2185.5
Croatia,23/04/2024,18,2271
Croatia,23/04/2024,19,2365
Croatia,23/04/2024,20,2491
Croatia,23/04/2024,21,2298.5
Croatia,23/04/2024,22,2197.5
Croatia,23/04/2024,23,1875
Croatia,24/04/2024,0,1714
Croatia,24/04/2024,1,1587
Croatia,24/04/2024,2,1527.5
Croatia,24/04/2024,3,1506
Croatia,24/04/2024,4,1535.5
Croatia,24/04/2024,5,1662
Croatia,24/04/2024,6,1986.5
Croatia,24/04/2024,7,2312
Croatia,24/04/2024,8,2396
Croatia,24/04/2024,9,2427
Croatia,24/04/2024,10,2378
Croatia,24/04/2024,11,2405
Croatia,24/04/2024,12,2370
Croatia,24/04/2024,13,2311
Croatia,24/04/2024,14,2167
Croatia,24/04/2024,15,2180
Croatia,24/04/2024,16,2181
Croatia,24/04/2024,17,2241
Croatia,24/04/2024,18,2295
Croatia,24/04/2024,19,2428.5
Croatia,24/04/2024,20,2550
Croatia,24/04/2024,21,2452.5
Croatia,24/04/2024,22,2301
Croatia,24/04/2024,23,2053
Croatia,25/04/2024,0,1800
Croatia,25/04/2024,1,1660
Croatia,25/04/2024,2,1589
Croatia,25/04/2024,3,1579
Croatia,25/04/2024,4,1609
Croatia,25/04/2024,5,1772.5
Croatia,25/04/2024,6,2034.5
Croatia,25/04/2024,7,2226
Croatia,25/04/2024,8,2355
Croatia,25/04/2024,9,2189.5
Croatia,25/04/2024,10,2135
Croatia,25/04/2024,11,2274
Croatia,25/04/2024,12,2277.5
Croatia,25/04/2024,13,2238
Croatia,25/04/2024,14,2162
Croatia,25/04/2024,15,2073
Croatia,25/04/2024,16,2103.5
Croatia,25/04/2024,17,2270
Croatia,25/04/2024,18,2334.5
Croatia,25/04/2024,19,2457
Croatia,25/04/2024,20,2613
Croatia,25/04/2024,21,2536
Croatia,25/04/2024,22,2352.5
Croatia,25/04/2024,23,2067
Croatia,26/04/2024,0,1770
Croatia,26/04/2024,1,1630
Croatia,26/04/2024,2,1545
Croatia,26/04/2024,3,1544
Croatia,26/04/2024,4,1576
Croatia,26/04/2024,5,1692.5
Croatia,26/04/2024,6,1984.5
Croatia,26/04/2024,7,2241
Croatia,26/04/2024,8,2239
Croatia,26/04/2024,9,2125
Croatia,26/04/2024,10,2145.5
Croatia,26/04/2024,11,2154.5
Croatia,26/04/2024,12,2129
Croatia,26/04/2024,13,2063
Croatia,26/04/2024,14,2004
Croatia,26/04/2024,15,1961.5
Croatia,26/04/2024,16,2037
Croatia,26/04/2024,17,2184
Croatia,26/04/2024,18,2317.5
Croatia,26/04/2024,19,2429
Croatia,26/04/2024,20,2622
Croatia,26/04/2024,21,2478
Croatia,26/04/2024,22,2314
Croatia,26/04/2024,23,2002.5
Croatia,27/04/2024,0,1904
Croatia,27/04/2024,1,1786
Croatia,27/04/2024,2,1728
Croatia,27/04/2024,3,1684
Croatia,27/04/2024,4,1690
Croatia,27/04/2024,5,1755
Croatia,27/04/2024,6,1866
Croatia,27/04/2024,7,1971
Croatia,27/04/2024,8,2138
Croatia,27/04/2024,9,2076
Croatia,27/04/2024,10,1955.5
Croatia,27/04/2024,11,1987
Croatia,27/04/2024,12,1959
Croatia,27/04/2024,13,1897
Croatia,27/04/2024,14,1833
Croatia,27/04/2024,15,1798
Croatia,27/04/2024,16,1851.5
Croatia,27/04/2024,17,1913
Croatia,27/04/2024,18,1968
Croatia,27/04/2024,19,2088
Croatia,27/04/2024,20,2277
Croatia,27/04/2024,21,2200
Croatia,27/04/2024,22,2220
Croatia,27/04/2024,23,1955
Croatia,28/04/2024,0,1594
Croatia,28/04/2024,1,1487
Croatia,28/04/2024,2,1415
Croatia,28/04/2024,3,1382
Croatia,28/04/2024,4,1373
Croatia,28/04/2024,5,1408
Croatia,28/04/2024,6,1602
Croatia,28/04/2024,7,1812
Croatia,28/04/2024,8,1650
Croatia,28/04/2024,9,1641
Croatia,28/04/2024,10,1637
Croatia,28/04/2024,11,1678
Croatia,28/04/2024,12,1511
Croatia,28/04/2024,13,1490.25
Croatia,28/04/2024,14,1373
Croatia,28/04/2024,15,1340
Croatia,28/04/2024,16,1390
Croatia,28/04/2024,17,1473
Croatia,28/04/2024,18,1731.5
Croatia,28/04/2024,19,1800
Croatia,28/04/2024,20,2046
Croatia,28/04/2024,21,2014
Croatia,28/04/2024,22,1922
Croatia,28/04/2024,23,1786
Croatia,29/04/2024,0,1596
Croatia,29/04/2024,1,1472
Croatia,29/04/2024,2,1419
Croatia,29/04/2024,3,1411
Croatia,29/04/2024,4,1431
Croatia,29/04/2024,5,1566
Croatia,29/04/2024,6,1871
Croatia,29/04/2024,7,2076
Croatia,29/04/2024,8,2101
Croatia,29/04/2024,9,2079
Croatia,29/04/2024,10,1976
Croatia,29/04/2024,11,1987
Croatia,29/04/2024,12,1925
Croatia,29/04/2024,13,1942
Croatia,29/04/2024,14,1883
Croatia,29/04/2024,15,1870
Croatia,29/04/2024,16,1909
Croatia,29/04/2024,17,1962
Croatia,29/04/2024,18,2058
Croatia,29/04/2024,19,2307
Croatia,29/04/2024,20,2462
Croatia,29/04/2024,21,2290.5
Croatia,29/04/2024,22,2174
Croatia,29/04/2024,23,1934
Croatia,30/04/2024,0,1641
Croatia,30/04/2024,1,1541
Croatia,30/04/2024,2,1461
Croatia,30/04/2024,3,1435
Croatia,30/04/2024,4,1463
Croatia,30/04/2024,5,1525
Croatia,30/04/2024,6,1771
Croatia,30/04/2024,7,2107
Croatia,30/04/2024,8,2044
Croatia,30/04/2024,9,1937
Croatia,30/04/2024,10,1809
Croatia,30/04/2024,11,1816
Croatia,30/04/2024,12,1801
Croatia,30/04/2024,13,1779
Croatia,30/04/2024,14,1720
Croatia,30/04/2024,15,1712
Croatia,30/04/2024,16,1773
Croatia,30/04/2024,17,1862
Croatia,30/04/2024,18,1983
Croatia,30/04/2024,19,2203.5
Croatia,30/04/2024,20,2414
Croatia,30/04/2024,21,2225.5
Croatia,30/04/2024,22,2157
Croatia,30/04/2024,23,1899
Croatia,01/05/2024,0,1551
Croatia,01/05/2024,1,1445
Croatia,01/05/2024,2,1371
Croatia,01/05/2024,3,1386
Croatia,01/05/2024,4,1387
Croatia,01/05/2024,5,1377
Croatia,01/05/2024,6,1417
Croatia,01/05/2024,7,1553
Croatia,01/05/2024,8,1625
Croatia,01/05/2024,9,1673
Croatia,01/05/2024,10,1725
Croatia,01/05/2024,11,1652
Croatia,01/05/2024,12,1649
Croatia,01/05/2024,13,1678.25
Croatia,01/05/2024,14,1609
Croatia,01/05/2024,15,1644
Croatia,01/05/2024,16,1543
Croatia,01/05/2024,17,1646
Croatia,01/05/2024,18,1722
Croatia,01/05/2024,19,1928
Croatia,01/05/2024,20,2067
Croatia,01/05/2024,21,2014
Croatia,01/05/2024,22,1958
Croatia,01/05/2024,23,1763
Croatia,02/05/2024,0,1651
Croatia,02/05/2024,1,1550
Croatia,02/05/2024,2,1525
Croatia,02/05/2024,3,1480
Croatia,02/05/2024,4,1515
Croatia,02/05/2024,5,1584
Croatia,02/05/2024,6,1825.5
Croatia,02/05/2024,7,2053
Croatia,02/05/2024,8,2070
Croatia,02/05/2024,9,2024.5
Croatia,02/05/2024,10,1905
Croatia,02/05/2024,11,1977
Croatia,02/05/2024,12,1918
Croatia,02/05/2024,13,1909
Croatia,02/05/2024,14,1859
Croatia,02/05/2024,15,1706
Croatia,02/05/2024,16,1733
Croatia,02/05/2024,17,1895.5
Croatia,02/05/2024,18,2095
Croatia,02/05/2024,19,2258
Croatia,02/05/2024,20,2414
Croatia,02/05/2024,21,2315
Croatia,02/05/2024,22,2121
Croatia,02/05/2024,23,1951
Croatia,03/05/2024,0,1636
Croatia,03/05/2024,1,1584
Croatia,03/05/2024,2,1485
Croatia,03/05/2024,3,1451
Croatia,03/05/2024,4,1477
Croatia,03/05/2024,5,1534
Croatia,03/05/2024,6,1794
Croatia,03/05/2024,7,1979
Croatia,03/05/2024,8,2060
Croatia,03/05/2024,9,2048
Croatia,03/05/2024,10,2029
Croatia,03/05/2024,11,2057
Croatia,03/05/2024,12,2034
Croatia,03/05/2024,13,1964
Croatia,03/05/2024,14,1892
Croatia,03/05/2024,15,1950
Croatia,03/05/2024,16,1954
Croatia,03/05/2024,17,2006
Croatia,03/05/2024,18,2091
Croatia,03/05/2024,19,2096
Croatia,03/05/2024,20,2257
Croatia,03/05/2024,21,2124
Croatia,03/05/2024,22,1953.5
Croatia,03/05/2024,23,1827
Croatia,04/05/2024,0,1666
Croatia,04/05/2024,1,1528
Croatia,04/05/2024,2,1454
Croatia,04/05/2024,3,1426
Croatia,04/05/2024,4,1439
Croatia,04/05/2024,5,1462
Croatia,04/05/2024,6,1599
Croatia,04/05/2024,7,1785
Croatia,04/05/2024,8,1892
Croatia,04/05/2024,9,1864
Croatia,04/05/2024,10,1801
Croatia,04/05/2024,11,1695
Croatia,04/05/2024,12,1746
Croatia,04/05/2024,13,1674
Croatia,04/05/2024,14,1610
Croatia,04/05/2024,15,1507
Croatia,04/05/2024,16,1677
Croatia,04/05/2024,17,1790
Croatia,04/05/2024,18,1846
Croatia,04/05/2024,19,1924
Croatia,04/05/2024,20,2138
Croatia,04/05/2024,21,2076
Croatia,04/05/2024,22,2004
Croatia,04/05/2024,23,1826
Croatia,05/05/2024,0,1526
Croatia,05/05/2024,1,1399
Croatia,05/05/2024,2,1317
Croatia,05/05/2024,3,1295
Croatia,05/05/2024,4,1301
Croatia,05/05/2024,5,1334
Croatia,05/05/2024,6,1386
Croatia,05/05/2024,7,1430
Croatia,05/05/2024,8,1509
Croatia,05/05/2024,9,1550
Croatia,05/05/2024,10,1605
Croatia,05/05/2024,11,1680
Croatia,05/05/2024,12,1623
Croatia,05/05/2024,13,1522
Croatia,05/05/2024,14,1414
Croatia,05/05/2024,15,1396
Croatia,05/05/2024,16,1412
Croatia,05/05/2024,17,1551
Croatia,05/05/2024,18,1616
Croatia,05/05/2024,19,1731
Croatia,05/05/2024,20,1971
Croatia,05/05/2024,21,1958
Croatia,05/05/2024,22,1876
Croatia,05/05/2024,23,1641
Croatia,06/05/2024,0,1540
Croatia,06/05/2024,1,1488
Croatia,06/05/2024,2,1420
Croatia,06/05/2024,3,1413
Croatia,06/05/2024,4,1469
Croatia,06/05/2024,5,1631
Croatia,06/05/2024,6,1888
Croatia,06/05/2024,7,2033
Croatia,06/05/2024,8,2031
Croatia,06/05/2024,9,2045
Croatia,06/05/2024,10,2019
Croatia,06/05/2024,11,2041
Croatia,06/05/2024,12,2067
Croatia,06/05/2024,13,2015
Croatia,06/05/2024,14,1969
Croatia,06/05/2024,15,1925
Croatia,06/05/2024,16,2071
Croatia,06/05/2024,17,2123
Croatia,06/05/2024,18,2177
Croatia,06/05/2024,19,2241
Croatia,06/05/2024,20,2393
Croatia,06/05/2024,21,2247
Croatia,06/05/2024,22,2130.25
Croatia,06/05/2024,23,1877
Croatia,07/05/2024,0,1683
Croatia,07/05/2024,1,1552
Croatia,07/05/2024,2,1484
Croatia,07/05/2024,3,1476
Croatia,07/05/2024,4,1513
Croatia,07/05/2024,5,1592
Croatia,07/05/2024,6,1844
Croatia,07/05/2024,7,2135
Croatia,07/05/2024,8,2193
Croatia,07/05/2024,9,2153
Croatia,07/05/2024,10,1974
Croatia,07/05/2024,11,2057
Croatia,07/05/2024,12,2077
Croatia,07/05/2024,13,2079
Croatia,07/05/2024,14,2039
Croatia,07/05/2024,15,1991
Croatia,07/05/2024,16,1988
Croatia,07/05/2024,17,2140
Croatia,07/05/2024,18,2184.5
Croatia,07/05/2024,19,2270
Croatia,07/05/2024,20,2424
Croatia,07/05/2024,21,2333
Croatia,07/05/2024,22,2192
Croatia,07/05/2024,23,1963
Croatia,08/05/2024,0,1882
Croatia,08/05/2024,1,1714
Croatia,08/05/2024,2,1637
Croatia,08/05/2024,3,1661
Croatia,08/05/2024,4,1685
Croatia,08/05/2024,5,1702
Croatia,08/05/2024,6,2056
Croatia,08/05/2024,7,2320
Croatia,08/05/2024,8,2357
Croatia,08/05/2024,9,2295
Croatia,08/05/2024,10,2232
Croatia,08/05/2024,11,2273
Croatia,08/05/2024,12,2244
Croatia,08/05/2024,13,2202
Croatia,08/05/2024,14,2173
Croatia,08/05/2024,15,2097
Croatia,08/05/2024,16,2013
Croatia,08/05/2024,17,2128
Croatia,08/05/2024,18,2267
Croatia,08/05/2024,19,2389
Croatia,08/05/2024,20,2523
Croatia,08/05/2024,21,2485
Croatia,08/05/2024,22,2283.75
Croatia,08/05/2024,23,2077
Croatia,09/05/2024,0,1771
Croatia,09/05/2024,1,1637
Croatia,09/05/2024,2,1563
Croatia,09/05/2024,3,1555
Croatia,09/05/2024,4,1583
Croatia,09/05/2024,5,1718
Croatia,09/05/2024,6,1952
Croatia,09/05/2024,7,2155
Croatia,09/05/2024,8,2265
Croatia,09/05/2024,9,2181
Croatia,09/05/2024,10,2010
Croatia,09/05/2024,11,2121
Croatia,09/05/2024,12,2057
Croatia,09/05/2024,13,2105
Croatia,09/05/2024,14,2072
Croatia,09/05/2024,15,1965
Croatia,09/05/2024,16,2063
Croatia,09/05/2024,17,2142
Croatia,09/05/2024,18,2203.25
Croatia,09/05/2024,19,2191
Croatia,09/05/2024,20,2372
Croatia,09/05/2024,21,2344
Croatia,09/05/2024,22,2212.5
Croatia,09/05/2024,23,2003
Croatia,10/05/2024,0,1723
Croatia,10/05/2024,1,1592
Croatia,10/05/2024,2,1538
Croatia,10/05/2024,3,1539
Croatia,10/05/2024,4,1556
Croatia,10/05/2024,5,1628
Croatia,10/05/2024,6,1906
Croatia,10/05/2024,7,2084
Croatia,10/05/2024,8,2043
Croatia,10/05/2024,9,2053
Croatia,10/05/2024,10,1783
Croatia,10/05/2024,11,1876
Croatia,10/05/2024,12,1839
Croatia,10/05/2024,13,1883
Croatia,10/05/2024,14,1761
Croatia,10/05/2024,15,1708
Croatia,10/05/2024,16,1923
Croatia,10/05/2024,17,1936
Croatia,10/05/2024,18,2038
Croatia,10/05/2024,19,2201
Croatia,10/05/2024,20,2352
Croatia,10/05/2024,21,2501
Croatia,10/05/2024,22,2181
Croatia,10/05/2024,23,1963
Croatia,11/05/2024,0,1654
Croatia,11/05/2024,1,1515
Croatia,11/05/2024,2,1447
Croatia,11/05/2024,3,1415
Croatia,11/05/2024,4,1414
Croatia,11/05/2024,5,1440
Croatia,11/05/2024,6,1563
Croatia,11/05/2024,7,1740
Croatia,11/05/2024,8,1805
Croatia,11/05/2024,9,1869
Croatia,11/05/2024,10,1815
Croatia,11/05/2024,11,1744
Croatia,11/05/2024,12,1680
Croatia,11/05/2024,13,1631
Croatia,11/05/2024,14,1575
Croatia,11/05/2024,15,1566
Croatia,11/05/2024,16,1648
Croatia,11/05/2024,17,1772
Croatia,11/05/2024,18,1890
Croatia,11/05/2024,19,1865
Croatia,11/05/2024,20,2119
Croatia,11/05/2024,21,2118
Croatia,11/05/2024,22,2040
Croatia,11/05/2024,23,1868
Croatia,12/05/2024,0,1564
Croatia,12/05/2024,1,1468
Croatia,12/05/2024,2,1387
Croatia,12/05/2024,3,1351
Croatia,12/05/2024,4,1392
Croatia,12/05/2024,5,1346
Croatia,12/05/2024,6,1489
Croatia,12/05/2024,7,1666
Croatia,12/05/2024,8,1581
Croatia,12/05/2024,9,1655
Croatia,12/05/2024,10,1627
Croatia,12/05/2024,11,1656
Croatia,12/05/2024,12,1645
Croatia,12/05/2024,13,1551
Croatia,12/05/2024,14,1456
Croatia,12/05/2024,15,1415
Croatia,12/05/2024,16,1416.25
Croatia,12/05/2024,17,1584
Croatia,12/05/2024,18,1674
Croatia,12/05/2024,19,1841
Croatia,12/05/2024,20,1977
Croatia,12/05/2024,21,2034
Croatia,12/05/2024,22,1918
Croatia,12/05/2024,23,1718
Croatia,13/05/2024,0,1513
Croatia,13/05/2024,1,1438
Croatia,13/05/2024,2,1384
Croatia,13/05/2024,3,1383
Croatia,13/05/2024,4,1395
Croatia,13/05/2024,5,1475
Croatia,13/05/2024,6,1801
Croatia,13/05/2024,7,1988
Croatia,13/05/2024,8,2054
Croatia,13/05/2024,9,1945
Croatia,13/05/2024,10,1904
Croatia,13/05/2024,11,1927
Croatia,13/05/2024,12,1930
Croatia,13/05/2024,13,1885
Croatia,13/05/2024,14,1861
Croatia,13/05/2024,15,1837
Croatia,13/05/2024,16,1864
Croatia,13/05/2024,17,1909
Croatia,13/05/2024,18,1996
Croatia,13/05/2024,19,2145
Croatia,13/05/2024,20,2306
Croatia,13/05/2024,21,2169
Croatia,13/05/2024,22,2152
Croatia,13/05/2024,23,1909
Croatia,14/05/2024,0,1711
Croatia,14/05/2024,1,1587
Croatia,14/05/2024,2,1525
Croatia,14/05/2024,3,1493
Croatia,14/05/2024,4,1533
Croatia,14/05/2024,5,1588
Croatia,14/05/2024,6,1761
Croatia,14/05/2024,7,1991
Croatia,14/05/2024,8,2046
Croatia,14/05/2024,9,2052
Croatia,14/05/2024,10,2002
Croatia,14/05/2024,11,2008
Croatia,14/05/2024,12,1973
Croatia,14/05/2024,13,1961
Croatia,14/05/2024,14,1926
Croatia,14/05/2024,15,1797
Croatia,14/05/2024,16,1810
Croatia,14/05/2024,17,1876
Croatia,14/05/2024,18,1989
Croatia,14/05/2024,19,2097
Croatia,14/05/2024,20,2072
Croatia,14/05/2024,21,2244
Croatia,14/05/2024,22,2045
Croatia,14/05/2024,23,1839
Croatia,15/05/2024,0,1692
Croatia,15/05/2024,1,1593
Croatia,15/05/2024,2,1495
Croatia,15/05/2024,3,1505
Croatia,15/05/2024,4,1523
Croatia,15/05/2024,5,1596
Croatia,15/05/2024,6,1887
Croatia,15/05/2024,7,2141
Croatia,15/05/2024,8,2022
Croatia,15/05/2024,9,1991
Croatia,15/05/2024,10,2000
Croatia,15/05/2024,11,2019
Croatia,15/05/2024,12,2002
Croatia,15/05/2024,13,1942
Croatia,15/05/2024,14,1869
Croatia,15/05/2024,15,1856
Croatia,15/05/2024,16,1905
Croatia,15/05/2024,17,1902
Croatia,15/05/2024,18,2048
Croatia,15/05/2024,19,2160
Croatia,15/05/2024,20,2302
Croatia,15/05/2024,21,2248
Croatia,15/05/2024,22,2122
Croatia,15/05/2024,23,1912
Croatia,16/05/2024,0,1606
Croatia,16/05/2024,1,1470
Croatia,16/05/2024,2,1331
Croatia,16/05/2024,3,1427
Croatia,16/05/2024,4,1408
Croatia,16/05/2024,5,1503
Croatia,16/05/2024,6,1862
Croatia,16/05/2024,7,1985
Croatia,16/05/2024,8,2109
Croatia,16/05/2024,9,2004
Croatia,16/05/2024,10,2013
Croatia,16/05/2024,11,2011
Croatia,16/05/2024,12,1971
Croatia,16/05/2024,13,1912
Croatia,16/05/2024,14,1872
Croatia,16/05/2024,15,1847
Croatia,16/05/2024,16,1874
Croatia,16/05/2024,17,1869
Croatia,16/05/2024,18,1953
Croatia,16/05/2024,19,2103
Croatia,16/05/2024,20,2275
Croatia,16/05/2024,21,2224
Croatia,16/05/2024,22,2113
Croatia,16/05/2024,23,1931
Croatia,17/05/2024,0,1654
Croatia,17/05/2024,1,1512
Croatia,17/05/2024,2,1438
Croatia,17/05/2024,3,1463
Croatia,17/05/2024,4,1455
